Country Name,Country Code,Year,População Urbana (%),Crescimento População Urbana (%),Acesso a Água Potável Urbana (%),Matrícula no Ensino Primário (%),Matrícula no Ensino Secundário (%),PIB per capita (US$),Expectativa de Vida (anos),Region
Indonesia,IDN,1995,36.076,4.88237356077633,,93.61081,41.82443,1011.22614205568,65.263,Ásia
Indonesia,IDN,1996,37.235,4.80759795643187,,92.51603,43.11869166666666,1118.92133024129,65.465,Ásia
Indonesia,IDN,1997,38.406,4.72276006005262,,92.46189,44.412953333333334,1044.60674832472,65.774,Ásia
Indonesia,IDN,1998,39.593,4.62458110276512,,92.3322125,45.707215000000005,454.877800792123,65.942,Ásia
Indonesia,IDN,1999,40.792,4.48653585547414,,92.202535,47.00147666666667,657.268934667018,66.001,Ásia
Indonesia,IDN,2000,42.002,4.35556512633582,89.1081696163775,92.0728575,48.29573833333333,763.711124950924,66.292,Ásia
Indonesia,IDN,2001,42.783,3.2303780024209,89.5206189627429,91.94318,49.59,732.307093405708,66.583,Ásia
Indonesia,IDN,2002,43.568,3.1739375610741,89.9330683091083,91.32723,50.80151,881.002913569131,66.954,Ásia
Indonesia,IDN,2003,44.356,3.1162861481509,90.3455176554737,90.64128,53.46558,1043.2105838671,67.134,Ásia
Indonesia,IDN,2004,45.149,3.04302647336101,90.7579670018391,89.73712,54.89742,1126.84004447173,65.521,Ásia
Indonesia,IDN,2005,45.942,3.02496597147716,91.1704163482045,88.93075,53.3964,1238.21447629488,67.531,Ásia
Indonesia,IDN,2006,46.738,3.04303603163809,91.5927459751595,91.79173,57.5779,1558.31562847163,67.664,Ásia
Indonesia,IDN,2007,47.535,3.01173987307488,92.0151645950771,93.81578,64.8416,1823.21976255073,67.914,Ásia
Indonesia,IDN,2008,48.335,2.9663153881719,92.4376722079573,93.13418,64.02634,2124.55483920618,68.085,Ásia
Indonesia,IDN,2009,49.134,2.90651933845336,92.8602688138002,93.76106,64.76545,2218.48541852977,68.267,Ásia
Indonesia,IDN,2010,49.914,2.83556718831836,93.2829544126055,94.22952,66.64897,3065.68348377765,68.364,Ásia
Indonesia,IDN,2011,50.595,2.6318121610775,93.7057290043736,93.73808,72.91917,3579.46442466152,68.629,Ásia
Indonesia,IDN,2012,51.276,2.62284309558639,94.1285925891043,92.85318,74.17695,3632.27254030331,68.862,Ásia
Indonesia,IDN,2013,51.955,2.55589488051361,94.5515451667976,90.5756,75.36034,3566.60284506078,69.064,Ásia
Indonesia,IDN,2014,52.635,2.47569495149606,94.9745867374533,90.00059,75.21275,3441.06808464008,69.292,Ásia
Indonesia,IDN,2015,53.313,2.40223068046307,95.3977173010718,91.38662500000001,75.77185,3288.22269725538,69.52,Ásia
Indonesia,IDN,2016,53.989,2.33449995855216,95.820936857653,92.77266,76.75827333333334,3521.46943457574,69.733,Ásia
Indonesia,IDN,2017,54.659,2.25568566083503,96.2442454071966,94.09782,77.74469666666667,3798.88326174526,69.953,Ásia
Indonesia,IDN,2018,55.325,2.18084345617618,96.6676429497029,93.4963,78.73112,3860.95353090726,70.08,Ásia
Indonesia,IDN,2019,55.985,2.12149603339944,97.0911294851718,,,4106.94856160358,70.349,Ásia
Indonesia,IDN,2020,56.641,2.01473168365062,97.5042017822755,,,3853.70288774146,68.817,Ásia
Indonesia,IDN,2021,57.29,1.84390014075357,97.917274079379,,,4287.17313995098,67.452,Ásia
Indonesia,IDN,2022,57.934,1.86388471386906,98.3303463764827,,,4730.83484836107,70.925,Ásia
Indonesia,IDN,2023,58.572,1.93789941893792,,,,4876.30774512252,71.146,Ásia
Italy,ITA,1990,66.726,0.0537393805274748,,,,20873.7834092719,76.9707317073171,Europa
Italy,ITA,1991,66.706,0.0392535418060194,,,,22007.1350964074,77.0195121951219,Europa
Italy,ITA,1992,66.742,0.121878595507805,,,,23297.0460325456,77.419512195122,Europa
Italy,ITA,1993,66.802,0.150993200701863,,,,18781.9529427137,77.7219512195122,Europa
Italy,ITA,1994,66.862,0.110149317664983,,,,19382.2002150155,77.9219512195122,Europa
Italy,ITA,1995,66.922,0.0912844846717047,,97.06267,,20712.1798690324,78.1707317073171,Europa
Italy,ITA,1996,66.982,0.117720946939261,,98.22957,,23122.9337219116,78.5219512195122,Europa
Italy,ITA,1997,67.042,0.142443745434026,,99.13519,,21883.9872666651,78.8243902439024,Europa
Italy,ITA,1998,67.102,0.118229703401032,,98.98276999999999,,22365.1837644545,78.9756097560976,Europa
Italy,ITA,1999,67.162,0.106198406299854,,98.83035,85.169,22049.9990620261,79.4243902439024,Europa
Italy,ITA,2000,67.222,0.134599938879629,,98.4748,86.75838,20190.0035636084,79.7780487804878,Europa
Italy,ITA,2001,67.282,0.150439492360683,,98.66252,88.25124,20570.4385917862,80.1268292682927,Europa
Italy,ITA,2002,67.382,0.346372505269669,,98.59154,90.55396,22451.3964379368,80.2292682926829,Europa
Italy,ITA,2003,67.501,0.716869317153938,,98.44817,91.21779,27577.5700319855,79.9829268292683,Europa
Italy,ITA,2004,67.62,0.920749449012256,,98.64055,92.39098,31348.1901841445,80.7804878048781,Europa
Italy,ITA,2005,67.738,0.758004821719068,,98.408,92.36553,32062.723833669,80.7829268292683,Europa
Italy,ITA,2006,67.856,0.574129296157132,,98.39118,93.35992,33537.1286994269,81.2829268292683,Europa
Italy,ITA,2007,67.974,0.78214195007069,,98.43845,92.96982,37826.1754554823,81.4341463414634,Europa
Italy,ITA,2008,68.092,0.944736516305091,,98.24087,95.20962,40828.5795580937,81.4853658536585,Europa
Italy,ITA,2009,68.209,0.751429368256361,,97.61927,95.03722,37099.6133958219,81.6365853658537,Europa
Italy,ITA,2010,68.327,0.615072907991256,,97.63938,96.34992,35856.8625485539,82.0365853658537,Europa
Italy,ITA,2011,68.444,0.517256562138502,,97.18455,94.32707,38432.3742820019,82.1878048780488,Europa
Italy,ITA,2012,68.684,0.623551281411021,,97.42164,93.97184,34854.3949441965,82.2390243902439,Europa
Italy,ITA,2013,68.979,0.628357761076815,,97.81952,95.33671,35701.6746002376,82.690243902439,Europa
Italy,ITA,2014,69.272,0.438943096607267,,97.13266,95.40623,36028.3494022349,83.090243902439,Europa
Italy,ITA,2015,69.565,0.270935792265514,,96.56912,95.55489,30639.8829751432,82.5439024390244,Europa
Italy,ITA,2016,69.855,0.225918558558133,,96.00704,95.07944,31391.5692898108,83.2439024390244,Europa
Italy,ITA,2017,70.144,0.224760677715155,,95.65574,94.66346,32844.115660604,82.9463414634147,Europa
Italy,ITA,2018,70.438,0.661965288775727,,,,34904.1081923834,83.3463414634146,Europa
Italy,ITA,2019,70.736,-0.277836405816622,,,,33812.788724868,83.4975609756098,Europa
Italy,ITA,2020,71.039,-0.0596580808105052,,,,32091.4866621366,82.1951219512195,Europa
Italy,ITA,2021,71.346,-0.0843723464907017,,,,36852.5425414951,82.6463414634146,Europa
Italy,ITA,2022,71.657,0.232653944597574,,,,35653.9042103495,82.7,Europa
Italy,ITA,2023,71.973,0.405799964250842,,,,39065.4244365633,83.7,Europa
Kenya,KEN,1990,16.748,5.02324432126322,,,,374.458992895562,58.334,África
Kenya,KEN,1991,17.043,4.98604314338967,,,,344.722642127742,57.826,África
Kenya,KEN,1992,17.342,4.8040103680553,,,,336.68139978696,57.095,África
Kenya,KEN,1993,17.645,4.70096139378496,,,,228.998032843434,56.668,África
Kenya,KEN,1994,17.952,4.62830293249948,,,,276.447871981244,56.101,África
Kenya,KEN,1995,18.263,4.5566320987582,,,,340.064842175429,55.856,África
Kenya,KEN,1996,18.579,4.46825208829689,,,,440.527078880876,55.575,África
Kenya,KEN,1997,18.898,4.4351805897719,,,,466.723814611399,55.478,África
Kenya,KEN,1998,19.222,4.45950896000862,,,,487.883239905452,55.568,África
Kenya,KEN,1999,19.55,4.57628466333603,,60.99233,,433.721235701305,55.866,África
Kenya,KEN,2000,19.892,4.74718519800371,87.7605111883893,63.70743,32.8737,414.626365130846,56.084,África
Kenya,KEN,2001,20.239,4.86566918968172,87.6972145318353,64.82191,33.565205,410.700452474814,56.501,África
Kenya,KEN,2002,20.591,4.87053014757163,87.6338481501238,59.55194,34.25671,402.936385605382,56.759,África
Kenya,KEN,2003,20.948,4.80419904790051,87.5704120432548,70.65569,35.80986,442.898457253405,57.369,África
Kenya,KEN,2004,21.31,4.81814358813451,87.5069062112284,68.99043,38.54144,463.662781300121,57.947,África
Kenya,KEN,2005,21.675,4.77054360924864,87.4433306540445,69.58856,40.25251,523.456312433863,58.51,África
Kenya,KEN,2006,22.045,4.73968245397193,87.3796853717031,68.69264,41.16133,699.80237063381,59.059,África
Kenya,KEN,2007,22.42,4.70895850350629,87.3159703642043,78.52198,43.23433,840.201439476765,59.407,África
Kenya,KEN,2008,22.8,4.71036612868969,87.252185631548,74.7547,47.81761,915.54435473604,59.955,África
Kenya,KEN,2009,23.183,4.68697832510865,87.1883311737343,75.94578,47.42096,1047.9678324485,60.483,África
Kenya,KEN,2010,23.571,4.56137741525597,87.1244069907631,77.28646,,1091.51873101194,60.915,África
Kenya,KEN,2011,23.969,4.42456305966733,87.0604130826344,78.62714,,1096.14499807675,61.283,África
Kenya,KEN,2012,24.376,4.29184343546766,86.9963494493482,79.96782,,1285.00536171512,61.537,África
Kenya,KEN,2013,24.794,4.17237011387929,86.9322160909046,,,1370.87885214659,61.729,África
Kenya,KEN,2014,25.221,4.04654354354611,86.8680130073035,,,1482.81566253497,61.99,África
Kenya,KEN,2015,25.658,3.94487350039317,86.803740198545,,,1489.11959777284,62.279,África
Kenya,KEN,2016,26.105,3.93489984020435,86.7393976646289,,,1554.12610314423,62.526,África
Kenya,KEN,2017,26.562,3.90960950314123,86.6749854055555,,,1667.48447230835,62.725,África
Kenya,KEN,2018,27.03,3.77740798679474,86.6105034213245,,,1836.45275528993,62.825,África
Kenya,KEN,2019,27.507,3.71313408337553,86.5459517119361,,,1960.40808854893,62.939,África
Kenya,KEN,2020,27.995,3.72051653733233,86.4813302773902,,,1927.66459027849,61.596,África
Kenya,KEN,2021,28.493,3.66365845337805,86.4166391176868,,,2061.35622089594,61.225,África
Kenya,KEN,2022,29.002,3.69361253636453,86.351878232826,,,2109.56288513137,63.549,África
Kenya,KEN,2023,29.52,3.7532812126178,,,,1952.30457929636,63.646,África
Mexico,MEX,1990,71.419,2.5679471378146,,98.37444,46.72132,3154.46920349038,69.034,América Latina
Mexico,MEX,1991,71.816,2.48012952001625,,98.00907,46.10101,3708.8420548157,69.368,América Latina
Mexico,MEX,1992,72.209,2.4396022451471,,98.24972,46.63738,4220.56643677057,69.663,América Latina
Mexico,MEX,1993,72.598,2.38995356196324,,97.81289,47.173750000000005,6048.34840388099,69.961,América Latina
Mexico,MEX,1994,72.985,2.34660758912388,,97.01748,47.71012,6202.36588372862,70.302,América Latina
Mexico,MEX,1995,73.368,2.30362563265021,,96.53171,49.32331,4183.87847727479,70.703,América Latina
Mexico,MEX,1996,73.67,2.14580980725064,,96.06523,51.15111,4674.36792733681,71.088,América Latina
Mexico,MEX,1997,73.929,2.03326834865859,,96.07538,52.429323333333336,5567.35599516667,71.472,América Latina
Mexico,MEX,1998,74.186,1.98637579240634,,96.73013,53.70753666666667,5832.69342004468,71.792,América Latina
Mexico,MEX,1999,74.441,1.94206898823272,,97.53816,54.98575,6499.97182950425,72.203,América Latina
Mexico,MEX,2000,74.722,1.91949543222186,95.5343629843087,97.67057,56.09204,7524.0271380091,72.562,América Latina
Mexico,MEX,2001,75.045,1.91436842241481,95.7838197781293,97.91024,58.25376,7952.76479510706,72.912,América Latina
Mexico,MEX,2002,75.365,1.863208702187,96.033431032144,97.5509,60.41548,7983.03398381759,73.106,América Latina
Mexico,MEX,2003,75.682,1.81800212759705,96.2831967463527,97.53576,63.26205,7434.07465031562,73.308,América Latina
Mexico,MEX,2004,75.997,1.78065972858149,96.5331169207555,97.66046,65.15369,7849.66759649565,73.432,América Latina
Mexico,MEX,2005,76.308,1.75696966531048,96.7831915553525,97.87734,66.67768,8671.75891885163,73.627,América Latina
Mexico,MEX,2006,76.616,1.756565119825,97.0334206501435,98.05008,67.83849,9512.63575346699,73.746,América Latina
Mexico,MEX,2007,76.92,1.80388946529177,97.2838042051286,98.0127,68.93457,10134.3327129706,73.796,América Latina
Mexico,MEX,2008,77.222,1.8520033408451,97.5315983313414,98.08626,69.60395,10523.7685427665,73.695,América Latina
Mexico,MEX,2009,77.52,1.8470748581576,97.7472846943321,98.23304,69.68225,8423.56933214711,73.628,América Latina
Mexico,MEX,2010,77.815,1.81956922936051,97.9629710573228,98.0771,70.08479,9728.80078237782,73.718,América Latina
Mexico,MEX,2011,78.111,1.79501599820816,98.1786574203135,97.98488,70.65515,10664.4944046282,73.921,América Latina
Mexico,MEX,2012,78.405,1.73284463676337,98.3943437833042,97.92299,71.82661,10744.1335229686,74.128,América Latina
Mexico,MEX,2013,78.699,1.6715833844278,98.6100301462949,97.57591,75.56968,11216.800851866,74.289,América Latina
Mexico,MEX,2014,78.993,1.58290540932982,98.8257165092856,96.79833,77.66257,11391.3773510244,74.404,América Latina
Mexico,MEX,2015,79.285,1.43853573514861,99.0414028722763,96.07343,80.02575,10021.2386124039,74.431,América Latina
Mexico,MEX,2016,79.577,1.33673950862462,99.257089235267,95.69118,81.22278,9097.92397674769,74.376,América Latina
Mexico,MEX,2017,79.867,1.29900393427581,99.4727755982577,95.30064,81.15596,9649.27816772402,74.261,América Latina
Mexico,MEX,2018,80.156,1.30780055382599,99.6884619612484,,,10084.7937553679,74.301,América Latina
Mexico,MEX,2019,80.444,1.30879930942112,99.9041483242391,,,10369.5553585271,74.53,América Latina
Mexico,MEX,2020,80.731,1.17658908938747,100.0,,,8841.2707511328,70.449,América Latina
Mexico,MEX,2021,81.016,1.01980862914655,100.0,,,10314.0506725979,69.75,América Latina
Mexico,MEX,2022,81.3,1.10305152269145,100.0,,,11402.1410374782,73.973,América Latina
Mexico,MEX,2023,81.582,1.21844174097919,,,,13826.1306570122,75.069,América Latina
Nigeria,NGA,1990,29.68,5.56696586727896,,,,556.376449130902,45.733,África
Nigeria,NGA,1991,30.176,4.29845010021756,,,,596.938795710722,45.483,África
Nigeria,NGA,1992,30.677,4.27191716470723,,,,508.515905682785,45.587,África
Nigeria,NGA,1993,31.182,4.28292971506614,,,,539.573202297542,45.783,África
Nigeria,NGA,1994,31.691,4.26052788177816,,,,744.884247151377,45.748,África
Nigeria,NGA,1995,32.205,4.24552934178618,,,,1271.61617353199,45.87,África
Nigeria,NGA,1996,32.725,4.21605425822626,,,,1632.72469370276,45.833,África
Nigeria,NGA,1997,33.247,4.18561155265309,,,,1720.27540949396,45.96,África
Nigeria,NGA,1998,33.773,4.18308764065275,,,,1822.46998452473,46.148,África
Nigeria,NGA,1999,34.304,4.19596081355865,,62.07012,,480.669363941805,46.609,África
Nigeria,NGA,2000,34.84,4.22481588137071,68.4187616441163,65.08852,,547.318298903379,47.143,África
Nigeria,NGA,2001,35.669,5.06797646032014,69.0091704978588,65.41622000000001,,566.428231812933,47.549,África
Nigeria,NGA,2002,36.508,5.06641615797551,70.0989382387624,65.74392,,712.164852077686,48.02,África
Nigeria,NGA,2003,37.356,5.05294779813963,71.1971780397253,66.07162,,763.388745367223,48.618,África
Nigeria,NGA,2004,38.212,5.03614512916044,72.3038899007471,66.39932,,962.48104194733,49.148,África
Nigeria,NGA,2005,39.074,4.99960132235437,73.4190738218279,66.85314,,1211.37703504386,49.538,África
Nigeria,NGA,2006,39.943,4.96086393359505,74.5427298029678,67.3432,,1599.53891556365,49.876,África
Nigeria,NGA,2007,40.819,4.94122190970728,75.6748578441668,70.31079,,1815.52697545827,50.381,África
Nigeria,NGA,2008,41.702,4.92467766995046,76.8154579454246,63.39998,,2154.10543545364,50.748,África
Nigeria,NGA,2009,42.588,4.88965162148145,77.9645301067416,64.34126,,1820.48633854782,51.08,África
Nigeria,NGA,2010,43.48,4.86800307844021,79.1220743281177,64.13783,,2202.25672957344,51.315,África
Nigeria,NGA,2011,44.366,4.82001918622785,80.2880906095526,,,2418.41316975875,51.49,África
Nigeria,NGA,2012,45.246,4.73831597187338,81.4625789510468,,,2633.19734671361,51.688,África
Nigeria,NGA,2013,46.118,4.62359558494712,82.6455393525999,,,2872.79083379398,51.827,África
Nigeria,NGA,2014,46.982,4.4983366232135,83.8369718142119,,,3088.72131316169,51.94,África
Nigeria,NGA,2015,47.838,4.34174834833144,85.0368763358833,,,2585.73360671797,51.939,África
Nigeria,NGA,2016,48.683,4.22279093532117,86.2452529176136,,,2070.4127339595,52.189,África
Nigeria,NGA,2017,49.519,4.13436400338952,87.4621015594027,,,1876.34027111773,52.397,África
Nigeria,NGA,2018,50.344,3.96447397333471,88.687422261251,,,2057.87944554011,52.669,África
Nigeria,NGA,2019,51.157,3.79639032434636,89.9212150231584,,,2265.15520863056,53.009,África
Nigeria,NGA,2020,51.958,3.68393418210316,91.1634798451245,,,2019.65706326224,53.072,África
Nigeria,NGA,2021,52.746,3.60141045433703,92.41421672715,,,2017.27486481527,53.455,África
Nigeria,NGA,2022,53.521,3.55143301410608,93.6734256692344,,,2139.37478476974,54.079,África
Nigeria,NGA,2023,54.283,3.51208939849018,,,,1596.63696129001,54.462,África
South Africa,ZAF,1990,52.037,3.80898729445978,,,,3093.48920352334,62.942,África
South Africa,ZAF,1991,52.554,3.27328530572882,,87.11419,,3243.23616023953,62.983,África
South Africa,ZAF,1992,53.038,2.71305289087998,,87.78155,,3462.39400202835,62.839,África
South Africa,ZAF,1993,53.521,2.89784416718691,,88.44891,,3399.64009566241,62.618,África
South Africa,ZAF,1994,54.004,2.51807483495481,,89.11627,51.186,3488.59711541763,62.069,África
South Africa,ZAF,1995,54.486,2.10245284304923,,89.7386,52.87431,3855.6340871567,61.603,África
South Africa,ZAF,1996,54.967,2.17591516423095,,88.40127333333334,54.56262,3617.55336002932,61.079,África
South Africa,ZAF,1997,55.449,2.07105820909026,,87.06394666666667,56.25093,3700.23554789867,60.538,África
South Africa,ZAF,1998,55.93,2.07613850078915,,85.72662,57.93924,3309.60933087472,59.912,África
South Africa,ZAF,1999,56.411,1.94602367238789,,87.08276,59.62755,3242.36830483958,59.19,África
South Africa,ZAF,2000,56.891,1.76195934561221,98.3533790296551,85.94651,58.85436,3217.84693448467,58.368,África
South Africa,ZAF,2001,57.368,1.69444184932385,98.3875567652018,86.85367,59.68998,2847.15191945908,57.161,África
South Africa,ZAF,2002,57.898,1.86665517543378,98.4217345007485,87.57863,61.81554,2688.23676032806,55.58,África
South Africa,ZAF,2003,58.446,1.93859566821692,98.4559122362951,89.12303,63.53457,4062.21755993786,54.245,África
South Africa,ZAF,2004,58.993,1.93897839156012,98.4900899718418,89.06283,65.07833,5221.46333731721,53.963,África
South Africa,ZAF,2005,59.536,1.92884715019212,98.5242677073884,88.64586,66.15872,5836.87663325127,53.914,África
South Africa,ZAF,2006,60.077,1.92631560617061,98.5584454429351,88.216753,68.597249,6077.38293388876,54.22,África
South Africa,ZAF,2007,60.616,1.948244315559,98.5926231784818,87.787646,71.03577800000001,6591.85535960564,54.948,África
South Africa,ZAF,2008,61.154,2.03673631205568,98.6268009140284,87.358539,73.474307,6184.75474328399,55.982,África
South Africa,ZAF,2009,61.687,2.06169903644164,98.6609786495751,86.92943199999999,75.912836,6374.70560042992,57.413,África
South Africa,ZAF,2010,62.218,2.04002310686804,98.6951563851217,86.500325,78.351365,7973.47195771517,58.886,África
South Africa,ZAF,2011,62.746,2.08136092692278,98.7293341206684,86.071218,80.789894,8646.05571071635,60.602,África
South Africa,ZAF,2012,63.272,2.30960217044299,98.763511856215,85.642111,83.228423,8076.97678479741,61.737,África
South Africa,ZAF,2013,63.793,2.47270830016412,98.7976895917617,85.213004,85.66695200000001,7331.65467384919,62.388,África
South Africa,ZAF,2014,64.312,2.4717224720148,98.8318673273084,84.783897,88.105481,6856.73137092522,63.184,África
South Africa,ZAF,2015,64.828,2.80902715796791,98.866045062855,84.35479,90.54401,6112.27382485974,64.053,África
South Africa,ZAF,2016,65.341,1.72873031554763,98.9002227984017,85.683685,81.23531,5651.20585165749,64.749,África
South Africa,ZAF,2017,65.85,1.42980933869843,98.9344005339483,87.01258,71.92661,6618.33508255701,65.422,África
South Africa,ZAF,2018,66.355,2.44633963604216,98.968578269495,,,6914.1780318076,65.726,África
South Africa,ZAF,2019,66.856,2.40176716385477,99.0027560050417,,,6533.71121032856,66.071,África
South Africa,ZAF,2020,67.354,2.3642890283083,99.0369337405884,,,5580.60383075189,65.15,África
South Africa,ZAF,2021,67.847,2.26984532182972,99.071111476135,,,6843.39941886204,62.01,África
South Africa,ZAF,2022,68.335,2.13066233576154,99.1052892116817,,,6523.41097815853,65.454,África
South Africa,ZAF,2023,68.819,2.03388201639385,,,,6022.54254192335,66.139,África
Spain,ESP,1990,75.351,0.40087871221168,,99.22275,,13795.0159385128,76.8375609756098,Europa
Spain,ESP,1991,75.528,0.489150366024034,,99.66298,,14801.3226152172,76.9712195121951,Europa
Spain,ESP,1992,75.61,0.598270855145433,,99.65,,16100.6799428032,77.41,Europa
Spain,ESP,1993,75.692,0.626933309783586,,99.98866,,13330.3798192211,77.5465853658537,Europa
Spain,ESP,1994,75.774,0.584376823602082,,99.98101,,13405.704414883,77.9014634146342,Europa
Spain,ESP,1995,75.856,0.5495228751313,,99.95766,,15460.9110266653,77.9807317073171,Europa
Spain,ESP,1996,75.938,0.524558812446328,,99.94339,,16100.6215831114,78.1204878048781,Europa
Spain,ESP,1997,76.019,0.525729510167747,,99.93531,,14722.3717633536,78.6041463414634,Europa
Spain,ESP,1998,76.1,0.520340425805055,,99.896215,,15382.3348573373,78.6658536585366,Europa
Spain,ESP,1999,76.181,0.511705663587814,,99.85712,87.22194,15707.9473068138,78.7170731707317,Europa
Spain,ESP,2000,76.262,0.553405611176717,100.0,99.81425,88.76119,14743.2671031455,78.9658536585366,Europa
Spain,ESP,2001,76.343,0.800225838968891,100.0,99.76442,90.33215,15368.2337984435,79.3682926829268,Europa
Spain,ESP,2002,76.533,1.6611622094209,100.0,99.82002,90.92089,17111.0685058941,79.5682926829268,Europa
Spain,ESP,2003,76.778,2.12806716477212,100.0,99.85653,91.28496,21522.0170990262,79.619512195122,Europa
Spain,ESP,2004,77.022,2.04276209944672,100.0,99.73118,92.41558,24925.0267844576,79.8707317073171,Europa
Spain,ESP,2005,77.263,2.00175761706271,100.0,99.65855,93.27141,26450.9530130382,80.1707317073171,Europa
Spain,ESP,2006,77.502,1.99920810283443,100.0,99.71458,92.8639,28421.686527407,80.8219512195122,Europa
Spain,ESP,2007,77.74,2.15770109034777,100.0,99.82284,92.07332,32652.015594702,80.8731707317073,Europa
Spain,ESP,2008,77.976,1.89844652332989,100.0,99.82827,91.50683,35603.248328071,81.1756097560976,Europa
Spain,ESP,2009,78.21,1.18537790236856,100.0,99.77222,91.07021,32279.8208476151,81.4756097560976,Europa
Spain,ESP,2010,78.442,0.756607893274885,100.0,99.71354,90.86856,30658.7422282912,81.6268292682927,Europa
Spain,ESP,2011,78.673,0.649389460315482,100.0,99.73417,89.39714,31824.6219134777,82.4756097560976,Europa
Spain,ESP,2012,78.902,0.355581830036495,99.9824657534247,99.69626,89.80611,28456.4438151477,82.4268292682927,Europa
Spain,ESP,2013,79.133,-0.0693292322492612,99.9452054794521,99.55937,90.5337,29228.846559842,83.0780487804878,Europa
Spain,ESP,2014,79.366,-0.0143017283098736,99.9079452054795,99.47472,91.42704,29707.765509467,83.2292682926829,Europa
Spain,ESP,2015,79.602,0.2141680296864,99.9079452054795,99.39278,92.77119,25982.4416197775,82.8317073170732,Europa
Spain,ESP,2016,79.84,0.375705787560852,99.9079452054795,98.78967,94.94198,26755.6061149398,83.3292682926829,Europa
Spain,ESP,2017,80.08,0.543285976916976,99.9079452054795,97.27171,96.87779,28381.3425596906,83.2829268292683,Europa
Spain,ESP,2018,80.321,0.7520695719631,99.9079452054795,,,30602.4212881113,83.4317073170732,Europa
Spain,ESP,2019,80.565,1.02001764768787,99.9079452054795,,,29786.5245689007,83.8317073170732,Europa
Spain,ESP,2020,80.81,0.813653099210624,99.9079452054795,,,27233.9426461608,82.2317073170732,Europa
Spain,ESP,2021,81.056,0.482002006721022,99.9079452054795,,,30799.4775937775,83.1780487804878,Europa
Spain,ESP,2022,81.304,1.02434695745198,99.9079452054795,,,30270.2687017458,83.1341463414634,Europa
Spain,ESP,2023,81.552,1.47338087747604,,,,33509.0127982139,83.8829268292683,Europa
Thailand,THA,1990,29.424,2.51538998931617,,,,1559.11209344755,68.924,Ásia
Thailand,THA,1991,29.593,2.20192549208764,,,,1765.62267359529,69.132,Ásia
Thailand,THA,1992,29.763,2.16227592469969,,,,1971.60879910694,69.353,Ásia
Thailand,THA,1993,29.934,2.11652104434611,,,,2245.13688708983,69.568,Ásia
Thailand,THA,1994,30.105,2.04396010992299,,,,2517.70732641683,69.661,Ásia
Thailand,THA,1995,30.276,1.9934668390216,,,,2864.36515719866,69.757,Ásia
Thailand,THA,1996,30.449,1.95082007983788,,,,3054.65690806473,69.94,Ásia
Thailand,THA,1997,30.622,1.90027786996723,,,,2473.14096982086,70.362,Ásia
Thailand,THA,1998,30.795,1.8690095434287,,,,1847.70379269771,70.703,Ásia
Thailand,THA,1999,30.969,1.81753694441718,,,,2033.24490520569,70.979,Ásia
Thailand,THA,2000,31.386,2.46879212218384,98.103082267566,,,2005.97694514234,71.205,Ásia
Thailand,THA,2001,32.548,4.65124466036181,98.2139929096953,,,1889.93432467144,71.52,Ásia
Thailand,THA,2002,33.734,4.54106014087235,98.3249035518247,,,2089.75183111554,71.775,Ásia
Thailand,THA,2003,34.941,4.44741676333231,98.4358141939541,,,2347.54001286066,72.101,Ásia
Thailand,THA,2004,36.169,4.35022462143606,98.5467248360835,,,2641.56268717857,72.1,Ásia
Thailand,THA,2005,37.411,4.2363254468478,98.6574370696383,,,2867.70383436062,72.894,Ásia
Thailand,THA,2006,38.673,4.14775519753421,98.7498796990552,98.9104,69.59192,3331.32043511773,73.341,Ásia
Thailand,THA,2007,39.95,4.04874010655901,98.842280852223,98.48923,73.2857,3918.52817434581,73.779,Ásia
Thailand,THA,2008,41.242,3.95100488442218,98.9346405291417,97.95392,75.39528,4309.13509292986,74.221,Ásia
Thailand,THA,2009,42.543,3.84436095116613,99.0269587298114,98.08255,77.17242,4135.43986952819,74.669,Ásia
Thailand,THA,2010,43.856,3.71023768313815,99.119235454232,,77.10383,4973.86288823778,75.012,Ásia
Thailand,THA,2011,44.698,2.52353124504727,99.2114707024034,,79.4745,5373.6232832898,75.302,Ásia
Thailand,THA,2012,45.445,2.27699620603267,99.3036644743258,,76.52904,5725.52802835463,75.59,Ásia
Thailand,THA,2013,46.193,2.2198731696353,99.3958167699992,,77.664385,6018.08244729255,75.96,Ásia
Thailand,THA,2014,46.943,2.14071068761387,99.4879275894234,,78.79973,5801.1978916205,76.279,Ásia
Thailand,THA,2015,47.694,2.04812787980584,99.5799969325985,,77.27069,5688.85335397884,76.563,Ásia
Thailand,THA,2016,48.448,2.01981144745553,99.6720247995246,,,5833.57715617098,76.769,Ásia
Thailand,THA,2017,49.2,1.96321939031438,99.6562564689498,,,6413.09182530343,76.989,Ásia
Thailand,THA,2018,49.949,1.81381644379207,99.7805666226913,,,7099.77650081458,77.19,Ásia
Thailand,THA,2019,50.692,1.68117230497934,99.9306264379947,,,7605.69657797759,77.197,Ásia
Thailand,THA,2020,51.43,1.61189438990908,100.0,,,6985.64393892574,77.331,Ásia
Thailand,THA,2021,52.163,1.53493551565301,100.0,,,7057.20754802279,77.606,Ásia
Thailand,THA,2022,52.889,1.39334329150934,100.0,,,6909.35281815827,75.291,Ásia
Thailand,THA,2023,53.608,1.30442759003356,,,,7195.10130919449,76.412,Ásia
